               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.022502,           0.0041073,           0.0006261,             0.99756,             0.99714,               0.995,             0.60635,            0.027536,           0.0046538,          0.00030891,            0.003664,            0.003664,            0.003664
                  98,            0.023049,           0.0041601,          0.00056613,             0.99747,             0.99819,               0.995,             0.59795,            0.027698,           0.0045794,          0.00031564,            0.003598,            0.003598,            0.003598
                  99,            0.023243,           0.0041956,          0.00055484,             0.99666,             0.99835,               0.995,              0.6011,            0.027659,           0.0046024,          0.00037171,            0.003532,            0.003532,            0.003532
                 100,            0.023069,           0.0043834,          0.00050639,             0.99759,             0.99774,               0.995,             0.61933,            0.027119,           0.0045844,          0.00041906,            0.003466,            0.003466,            0.003466
                 101,            0.022518,           0.0042864,          0.00044587,             0.99543,             0.99765,               0.995,             0.61909,             0.02704,           0.0045974,          0.00051449,              0.0034,              0.0034,              0.0034
                 102,             0.02265,           0.0042338,          0.00045116,             0.99629,             0.99878,               0.995,               0.613,            0.027313,           0.0046063,          0.00037824,            0.003334,            0.003334,            0.003334
                 103,            0.022856,           0.0042297,          0.00058705,             0.99631,              0.9972,               0.995,             0.62214,            0.027367,           0.0046341,          0.00045208,            0.003268,            0.003268,            0.003268
                 104,             0.02261,           0.0042496,          0.00056752,              0.9983,                   1,               0.995,             0.62089,            0.027114,           0.0045755,          0.00032001,            0.003202,            0.003202,            0.003202
                 105,            0.022199,           0.0042104,          0.00048481,             0.99826,             0.99718,               0.995,              0.6094,            0.027363,           0.0046168,          0.00036788,            0.003136,            0.003136,            0.003136
                 106,            0.022146,            0.004115,          0.00045687,             0.99777,             0.99869,               0.995,             0.61361,            0.027507,            0.004612,          0.00037235,             0.00307,             0.00307,             0.00307
                 107,            0.022149,           0.0041823,           0.0004384,             0.99624,              0.9982,               0.995,             0.61057,            0.027283,           0.0046533,          0.00049438,            0.003004,            0.003004,            0.003004
                 108,            0.021552,           0.0042184,          0.00038952,             0.99627,              0.9982,               0.995,             0.61747,            0.027288,            0.004603,          0.00055449,            0.002938,            0.002938,            0.002938
                 109,            0.021444,           0.0041344,          0.00039442,              0.9984,                   1,               0.995,              0.6091,            0.027511,           0.0046526,          0.00026431,            0.002872,            0.002872,            0.002872
                 110,            0.021954,           0.0041409,          0.00045089,             0.99695,             0.99752,               0.995,             0.61357,            0.027082,           0.0046229,          0.00041562,            0.002806,            0.002806,            0.002806
                 111,            0.022169,           0.0041996,          0.00055301,             0.99812,             0.99984,               0.995,             0.60512,            0.027156,           0.0045913,          0.00028293,             0.00274,             0.00274,             0.00274
                 112,             0.02167,           0.0041696,          0.00041551,             0.99833,             0.99992,               0.995,             0.62363,            0.026838,            0.004651,          0.00026535,            0.002674,            0.002674,            0.002674
                 113,            0.021781,           0.0039656,          0.00053482,              0.9986,             0.99762,               0.995,             0.61805,            0.027074,           0.0046329,          0.00029589,            0.002608,            0.002608,            0.002608
                 114,            0.021601,           0.0040803,          0.00050098,             0.99863,             0.99817,               0.995,             0.61775,            0.027097,           0.0046274,          0.00037818,            0.002542,            0.002542,            0.002542
                 115,            0.021378,           0.0039593,          0.00046361,             0.99799,             0.99766,               0.995,             0.61057,            0.027377,           0.0046916,          0.00033545,            0.002476,            0.002476,            0.002476
                 116,            0.021617,           0.0042077,          0.00052396,             0.99762,             0.99886,               0.995,             0.61246,            0.027491,           0.0046863,          0.00028604,             0.00241,             0.00241,             0.00241
                 117,            0.021523,           0.0041909,          0.00052609,               0.996,             0.99758,               0.995,              0.6044,            0.027416,           0.0046481,          0.00061705,            0.002344,            0.002344,            0.002344
                 118,            0.021689,           0.0040384,          0.00041455,             0.99587,             0.99698,               0.995,             0.61528,            0.027677,           0.0047085,          0.00058177,            0.002278,            0.002278,            0.002278
                 119,             0.02154,           0.0040288,          0.00042246,             0.99739,             0.99675,               0.995,             0.61514,            0.027434,           0.0046301,          0.00039499,            0.002212,            0.002212,            0.002212
                 120,            0.021459,           0.0039922,          0.00036918,             0.99686,             0.99621,               0.995,             0.61801,            0.027207,           0.0046254,          0.00042119,            0.002146,            0.002146,            0.002146
                 121,            0.020672,           0.0042273,          0.00046131,              0.9956,             0.99702,               0.995,             0.61403,            0.027375,           0.0046444,          0.00058196,             0.00208,             0.00208,             0.00208
                 122,            0.020976,           0.0040317,          0.00039552,             0.99613,             0.99798,               0.995,             0.60976,            0.027387,           0.0046731,          0.00051897,            0.002014,            0.002014,            0.002014
                 123,            0.020817,           0.0041079,          0.00034851,             0.99604,             0.99749,             0.99498,             0.61139,            0.027517,           0.0046249,          0.00053631,            0.001948,            0.001948,            0.001948
                 124,            0.020757,           0.0040167,          0.00036099,             0.99596,             0.99737,               0.995,             0.61441,            0.027408,           0.0046744,          0.00042291,            0.001882,            0.001882,            0.001882
                 125,            0.020259,           0.0038428,          0.00040925,              0.9944,             0.99573,              0.9942,             0.61634,            0.027271,           0.0046775,          0.00059801,            0.001816,            0.001816,            0.001816
                 126,            0.020597,           0.0039452,          0.00041439,             0.99561,              0.9976,               0.995,             0.61451,            0.027281,           0.0046522,          0.00044724,             0.00175,             0.00175,             0.00175
                 127,            0.020414,           0.0040625,          0.00033225,             0.99842,             0.99883,               0.995,             0.60926,            0.027577,           0.0046586,          0.00023555,            0.001684,            0.001684,            0.001684
                 128,            0.020183,             0.00401,          0.00032122,             0.99873,                   1,               0.995,             0.61289,            0.027449,           0.0046959,          0.00021293,            0.001618,            0.001618,            0.001618
                 129,            0.020103,           0.0040926,          0.00034326,             0.99721,             0.99843,               0.995,             0.60952,            0.027786,           0.0047128,          0.00032728,            0.001552,            0.001552,            0.001552
                 130,            0.019877,           0.0038721,          0.00030461,             0.99786,             0.99743,               0.995,             0.60541,            0.027664,           0.0047142,          0.00034398,            0.001486,            0.001486,            0.001486
                 131,            0.020003,           0.0039638,          0.00033581,             0.99849,             0.99849,               0.995,             0.61017,            0.027467,            0.004711,          0.00028118,             0.00142,             0.00142,             0.00142
                 132,            0.020102,           0.0038958,          0.00034854,              0.9965,              0.9982,               0.995,             0.61475,            0.027458,           0.0047143,          0.00039936,            0.001354,            0.001354,            0.001354
                 133,            0.019847,           0.0038389,          0.00029692,             0.99695,             0.99848,               0.995,             0.60419,            0.027716,           0.0047358,          0.00039211,            0.001288,            0.001288,            0.001288
                 134,             0.01949,           0.0038533,          0.00029037,             0.99661,              0.9982,               0.995,             0.61048,            0.027517,           0.0047234,          0.00041199,            0.001222,            0.001222,            0.001222
                 135,            0.019447,           0.0038656,          0.00034829,             0.99717,              0.9982,               0.995,             0.60781,            0.027651,           0.0047729,          0.00037027,            0.001156,            0.001156,            0.001156
                 136,            0.019777,           0.0038463,          0.00032975,             0.99754,             0.99839,               0.995,             0.61066,             0.02727,           0.0047375,          0.00031566,             0.00109,             0.00109,             0.00109
                 137,            0.019853,           0.0038829,           0.0003048,             0.99681,              0.9982,               0.995,             0.61394,            0.027293,           0.0047269,          0.00042797,            0.001024,            0.001024,            0.001024
                 138,            0.019419,           0.0038633,           0.0002719,             0.99646,             0.99783,               0.995,              0.6104,            0.027653,           0.0047617,          0.00047426,            0.000958,            0.000958,            0.000958
                 139,            0.019134,           0.0040081,          0.00031525,             0.99654,             0.99778,               0.995,             0.61267,             0.02757,             0.00474,          0.00053431,            0.000892,            0.000892,            0.000892
                 140,            0.019479,           0.0038024,          0.00029128,             0.99662,              0.9982,               0.995,             0.60972,            0.027485,           0.0047505,           0.0003692,            0.000826,            0.000826,            0.000826
                 141,            0.019221,           0.0037881,          0.00034307,             0.99681,             0.99776,               0.995,              0.6113,              0.0274,           0.0047354,          0.00035771,             0.00076,             0.00076,             0.00076
                 142,            0.019017,           0.0039004,           0.0002293,              0.9966,             0.99773,               0.995,             0.60496,            0.027626,           0.0047559,          0.00038381,            0.000694,            0.000694,            0.000694
                 143,            0.018986,           0.0038186,          0.00030268,             0.99663,             0.99761,               0.995,             0.60714,            0.027656,           0.0047551,          0.00038125,            0.000628,            0.000628,            0.000628
                 144,              0.0189,           0.0038076,          0.00036064,             0.99669,             0.99756,               0.995,             0.60635,            0.027672,           0.0047467,          0.00040426,            0.000562,            0.000562,            0.000562
                 145,            0.018742,           0.0037252,          0.00038673,             0.99651,             0.99749,               0.995,             0.60477,            0.027708,           0.0047503,          0.00047801,            0.000496,            0.000496,            0.000496
                 146,            0.018885,           0.0038552,          0.00027233,             0.99656,             0.99757,               0.995,             0.60863,            0.027602,           0.0047708,          0.00046775,             0.00043,             0.00043,             0.00043
                 147,            0.018414,           0.0039362,          0.00033685,             0.99673,             0.99761,               0.995,             0.60717,            0.027658,           0.0047779,          0.00042228,            0.000364,            0.000364,            0.000364
                 148,            0.018848,           0.0037901,          0.00027611,              0.9968,             0.99773,               0.995,             0.61202,            0.027697,           0.0047774,          0.00041782,            0.000298,            0.000298,            0.000298
                 149,            0.018799,           0.0037659,          0.00020186,             0.99683,             0.99768,               0.995,             0.60471,            0.027689,           0.0047783,          0.00041046,            0.000232,            0.000232,            0.000232
