               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.025264,           0.0045201,          0.00073909,             0.99771,             0.99872,               0.995,             0.61207,            0.026871,           0.0046331,          0.00037848,            0.005347,            0.005347,            0.005347
                  96,            0.025362,           0.0044602,          0.00077096,             0.99801,             0.99855,               0.995,             0.60104,            0.027006,           0.0046021,          0.00037444,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025013,           0.0044895,          0.00065548,             0.99813,             0.99835,               0.995,             0.61333,            0.026594,            0.004645,          0.00038584,            0.005248,            0.005248,            0.005248
                  98,            0.025063,           0.0045395,          0.00097802,             0.99824,             0.99792,             0.99494,             0.60056,            0.027284,           0.0046527,          0.00039008,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025392,           0.0045349,          0.00069094,             0.99843,             0.99825,               0.995,              0.6044,            0.027059,           0.0046257,          0.00035336,            0.005149,            0.005149,            0.005149
                 100,            0.025358,           0.0044351,          0.00073306,             0.99827,             0.99842,               0.995,             0.60617,            0.026974,             0.00463,          0.00034988,           0.0050995,           0.0050995,           0.0050995
                 101,            0.025007,           0.0045781,          0.00055775,             0.99854,             0.99847,               0.995,             0.62282,            0.026628,           0.0046355,          0.00031992,             0.00505,             0.00505,             0.00505
                 102,            0.024926,           0.0045214,           0.0006169,             0.99796,             0.99842,               0.995,              0.6227,            0.026353,           0.0046219,          0.00034561,           0.0050005,           0.0050005,           0.0050005
                 103,            0.024667,           0.0045767,          0.00064825,             0.99783,             0.99851,               0.995,             0.61558,            0.026454,           0.0046802,          0.00033855,            0.004951,            0.004951,            0.004951
                 104,             0.02456,           0.0045709,          0.00063683,             0.99844,             0.99836,               0.995,             0.61991,            0.026477,           0.0046215,           0.0003432,           0.0049015,           0.0049015,           0.0049015
                 105,            0.024624,            0.004489,          0.00073717,              0.9987,             0.99839,               0.995,             0.61556,             0.02661,           0.0045743,          0.00035216,            0.004852,            0.004852,            0.004852
                 106,            0.024455,           0.0045998,          0.00060258,             0.99874,             0.99836,               0.995,              0.6263,            0.026424,           0.0045648,          0.00033287,           0.0048025,           0.0048025,           0.0048025
                 107,            0.024713,           0.0045805,          0.00064894,             0.99803,             0.99826,               0.995,             0.60364,            0.026953,           0.0046087,           0.0003318,            0.004753,            0.004753,            0.004753
                 108,            0.024736,           0.0044991,          0.00076157,             0.99523,             0.99847,             0.99482,             0.61343,            0.026817,           0.0045967,          0.00055203,           0.0047035,           0.0047035,           0.0047035
                 109,            0.024213,           0.0045435,          0.00080707,             0.99872,             0.99833,               0.995,              0.6126,            0.026778,           0.0046285,          0.00038112,            0.004654,            0.004654,            0.004654
                 110,            0.024478,           0.0042713,          0.00074783,             0.99797,             0.99832,               0.995,             0.61508,            0.026761,           0.0045754,          0.00033046,           0.0046045,           0.0046045,           0.0046045
                 111,            0.024701,           0.0045137,          0.00067254,              0.9978,             0.99792,             0.99498,             0.61274,            0.026836,            0.004559,          0.00033716,            0.004555,            0.004555,            0.004555
                 112,            0.024158,           0.0044537,          0.00061857,             0.99827,             0.99773,             0.99473,             0.61473,            0.026849,           0.0045947,          0.00033019,           0.0045055,           0.0045055,           0.0045055
                 113,            0.023921,           0.0045525,          0.00054004,             0.99875,             0.99675,             0.99498,             0.61524,            0.026678,            0.004596,          0.00033023,            0.004456,            0.004456,            0.004456
                 114,            0.023723,           0.0043767,          0.00055037,             0.99871,             0.99706,               0.995,             0.60604,            0.027335,            0.004621,          0.00033422,           0.0044065,           0.0044065,           0.0044065
                 115,            0.024026,           0.0044465,          0.00060983,             0.99864,             0.99699,               0.995,             0.60228,             0.02735,           0.0046194,          0.00032055,            0.004357,            0.004357,            0.004357
                 116,            0.024169,           0.0045012,          0.00055429,             0.99853,             0.99843,               0.995,             0.61113,             0.02676,           0.0045807,          0.00034237,           0.0043075,           0.0043075,           0.0043075
